data,language
3.2. Legal Disclosures.,en
"We may access, preserve and share your information in response to a legal request, subpoena, or other legal process or if we have a good faith belief that disclosure is reasonably necessary to (1) investigate, prevent or take action regarding fraud or  illegal activities or to assist government enforcement agencies; (2) enforce our agreements with you; (3) investigate and defend ourselves against any third-party claims or allegations; (4) protect the security or integrity of our Services (such as by sharing with companies facing similar threats); or (5) exercise or protect the rights and safety of any person.",en
4. RETENTION,en
"All personal information collected from you under Clause 1 at the time of registration will be retained for as long as your record remains in existence and if any medical or administrative interventions have been commenced under Clause 2, subject to Clause4(b) below, for such period thereafter as is required for such interventions to be completed.",en
"All personal information collected under Clauses 1 will be retained on the application Server, to the extent that such information relates to people who have been registered for the event.",en
"Nothing set out herein shall apply to the anonymized, aggregated datasets generated by the personal data of registered users of Poshan Tracker or any reports, heat maps or other visualization created using such datasets.",en
"As a registered user, you have the right to access your profile at any time.",en
"Although, the changes can only be done as prescribed by the Poshan Tracker system from time to time.",en
You cannot manage the communications that you receive from us or how you receive them.,en
6. DATA SECURITY,en
"Poshan Tracker Platform has reasonable security measures and safeguards in place to protect your privacy and personal information from loss, misuse, unauthorized access, disclosure, destruction, and alteration of the information in compliance with applicable laws.",en
"Further, whenever you change or access your account on the System or any information relating to it, we offer the use of a secure server.",en
"It is further clarified that you have, so long as you access and/or use the System (directly or indirectly), the obligation to ensure that you, shall at all times, take adequate physical, managerial, and technical safeguards, at your end, to preserve the integrity and security of your data which shall include and not be limited to your personal information.",en
7. CHANGES TO PRIVACY POLICY,en
"Poshan Tracker reserve the unconditional right to change, modify, add, or remove any part of this Privacy Policy at any time, without specifically notifying you of such changes.",en
You should review this Privacy Policy regularly for changes.,en
"We will use commercially reasonable efforts to generally notify all users of any material changes to this Privacy Policy, such as through a notice on the System.",en
"However, as a user of the System, you should regularly check the Privacy Policy for any changes.",en
"We will also update the “Last Updated” date at the top of this Privacy Policy, which reflects the effective date of this Privacy Policy.",en
Your continued access or use of the System after the date of the new Privacy Policy constitutes your acceptance of the new Privacy Policy.,en
"If you do not agree to the new Privacy Policy, you must stop accessing and/or using the System.",en
"You hereby acknowledge that any collection, storage, processing or other use of your information shall be governed by the Privacy Policy as applicable at the time of such collection, storage, processing or other use.",en
Careers At Poshan Tracker,en
We believe in building doers.,en
Poshan Tracker is a project of Ministry of Women and Child Development.,en
Digital India Corporation is the technical partner of MoWCD.,en
Poshan Tracker focuses on eradication of malnutrition from India.,en
It serves as a mechanism to monitor and improvise on the service delivery under Poshan Abhiyaan.,en
Job openings,en
Video Conference,en
Monday to Friday,en
Book VC,en
Get In Touch,en
"Ministry of Women and Child Development, Government of India, Shastri Bhawan, New Delhi",en
support-poshantrackr[at]gov[dot]in,en
