data,language
" पर क्लिक करियै ऐक्सस कीता जाई सकदा ऐ। सिर्फ राश्ट्री, राज्य, जि'ला, प्रोजैक्ट ते सैक्टर लेवर दे अधिकारियें गी डैशबोर्ड तगर पुज्जने लेई चेचे क्रैंडेंशियल्स दित्ते जंदे न।",doi
कोई AWW/AWCs गी कि'यां जोड़ी सकदा ऐ?,doi
"AWW/AWCs गी सिर्फ नोडल स्तर दे अधिकारी आसेआ जोड़ेआ जाई सकदा ऐ। औहदे दे क्रम च ओहदे थमां उप्पर कोई बी। राश्ट्री स्तर दे बरतूनक राज्य, जि'ला, प्रोजैक्ट ते सैक्टर लेवल पर बरतूनक बनाई सकदे न। राज्य स्तर दे बरतूनक जि'ला, प्रोजैक्ट ते सैक्टर लेवल दे बरतूनक बनाई सकदे न। जि'ला स्तर दे बरतूनक प्रोजैक्ट ते सैक्टर लेवल दे बरतूनक बनाई सकदे न, प्रोजैक्ट लेवल दे बरतूनक सैक्टर लेवल दे बरतूनक बनाई सकदे न।",doi
पोशन ट्रैकर डैशबोर्ड पर किन्ने किसम दियां बक्ख-बक्ख रपोर्टां बनाइयां जाई सकदियां न?,doi
बक्ख-बक्ख रपोर्टां जिनेंगी बनाया जाई सकदा ऐ,doi
आम रपोर्टां:,doi
ऐप डाउनलोड करने दी गिनती,doi
रजिस्टर्ड आंगनवाड़ी सेंटरें दी तदाद,doi
रजिस्टर्ड लाभार्थियें दी कुल तदाद (राश्ट्री/राज्य/जि'ला/ब्लाक दे स्हाबें),doi
रजिस्टर्ड गर्भवती महिलाएं दी कुल तदाद (राश्ट्री/राज्य/जि'ला/ब्लाक दे स्हाबें),doi
रजिस्टर्ड दुद्ध पलाने आहली महिलाएं दी कुल तदाद (राश्ट्री/राज्य/जि'ला/ब्लाक दे स्हाबें),doi
रजिस्टर्ड बच्चे दी कुल तदाद (0-6 म्हीने) (राश्ट्री/राज्य/जि'ला/ब्लाक दे स्हाबें),doi
रजिस्टर्ड बच्चे दी कुल तदाद (6 म्हीने - 3 ब'रे) (राश्ट्री/राज्य/जि'ला/ब्लाक दे स्हाबें),doi
रजिस्टर्ड बच्चे दी कुल तदाद (3-6 ब'रे) (राश्ट्री/राज्य/जि'ला/ब्लाक दे स्हाबें),doi
मां ते बच्चे दा पोशन:,doi
21 दिनें च किन्ने लभार्थियें गी टीएचआर थ्होआ,doi
डिलीवरी दे बाद पैहले घैंटे च किन्ने बच्चे सिर्फ स्तनपान करदे न,doi
स्तनपान करोआने आहली किन्नी महिलाएं गी एसीएम थ्होआ,doi
3-6 ब'रें दी बरेस दे बच्चें च कैल्शियम दा औसत स्तर,doi
3-6 ब'रें दी बरेस दे बच्चें च आयरन दा औसत स्तर,doi
हर म्हीने कीता गेआ कुल्ल टीकाकरन (ब्लाक/जि'ला/राज्य/राश्ट्री स्तर पर),doi
हर म्हीने कीता गेआ चेचा टीकाकरन रपोर्ट (बीसीजी/ओपीवी/हेपेटाइटिस बी/ रोटावायरस/पोलियो/न्यूमोकोकल/पेंटावैलेंट),doi
आंगनवाड़ी साजो-सम्यान:,doi
"आंगनवाड़ी सेंटरें दी कुल्ल तदाद (ब्लाक, जि'ला, राज्य, राश्ट्री स्तर)",doi
"बालवाटिका की कुल्ल तदाद (ब्लाक, जि'ला, राज्य, राश्ट्री स्तर)",doi
"साफ पीने आहले पानी दी स्हूलत आहले (ब्लाक, जि'ला, राज्य, राश्ट्री स्तर) AWCs दी कुल्ल तदाद",doi
"कम्म करै करदी वजन तोलने आहली मशीन दी स्हूलत आहले (ब्लाक, जि'ला, राज्य, राश्ट्री स्तर) AWCs दी कुल्ल तदाद",doi
"बिजली दी स्हूलत आहले (ब्लाक, जि'ला, राज्य, राश्ट्री स्तर) AWCs दी कुल्ल तदाद",doi
सरकार दी मलकियत आहले AWCs दी कुल्ल तदाद,doi
निजी मलकियत आहले AWCs दी कुल्ल तदाद,doi
पोशन ट्रैकर टीम कन्नै राबता कि'यां करचै?,doi
पोशन ट्रैकर टीम कन्नै support-poshantrackr@gov.in पर ईमेल भेजियै राबता कीता जाई सकदा ऐ। रैहबरी ते मदाद लेई अस हर रोज दपैहरी 4:15 बजे थमां तरकालें 5:15 बजे तगर वीडियो कान्फ्रेंस दे राहें मजूद आं।,doi
पोषण कैलकुलेटर के ऐ,doi
पोषण कैलकुलेटर मदद करदा आइडेंटीफ़्य कारन लेई किसम दे हेल्थ चाइल्ड कंडीशंस की वर्ल्ड हेल्थ आर्गेनाइजेशन (डब्लू एच ओ) स्टैंडर्ड्स ऊपर.,doi
डब्लू एच ओ स्टैंडर्ड्स ऍन :,doi
स्टंटिंग (हाइट फॉर ऐज)- ,doi
0 मंथ्स कोल्लो 6 इयर्स तक्क,doi
सेवेरेली स्टंटेड,doi
मोडेराटेली स्टंटेड,doi
अमूमन,doi
अंडरवेट (वेट फॉर ऐज)- ,doi
सेवेरेली अंडरवेट,doi
मोढराटेली अंडरवेट,doi
वेस्टिंग (वेट फॉर हाइट)- ,doi
0 मंथ्स कोल्लो 5 इयर्स तक्क,doi
सेवेरेली वेस्टेड (सैम),doi
मोढेराटेली वेस्टेड (मैंम),doi
ओवरवेट,doi
ओबीस,doi
उप्परले स्टैंडर्ड्स डिफाइन ऐ दित्तेदे मेंशनएड ऐज ब्रैकेट्स कन्ने,doi
रिफरेन्स टेबल्स बारे एच,doi
डब्लू एच ओ मल्टीसेंटर ग्रोथ रिफरेन्स स्टडी (एम् जी आर एस) की लत्ता गेदा हा 1997 कोल्लो 2003 तक्क ताकि नवी ग्रोथ कर्व्स जेनेरेट कित्ती जाइ सके जिद्दे कन्ने अस्सेस्सिंग ग्रोथ ते डेवलपमेंट इन्फैन्ट्स ते यंग चिल्ड्रन दिअण वर्ल्ड दे कोने कोने ते.,doi
"जेडे एम् गई आर एस कलेक्ट ओएदे प्राइमरी ग्रोथ डाटा ते रिलेटेड इनफार्मेशन लगभग 8500 चिल्ड्रन कोल्लो जेडे की बाख बाख बैकग्राउंड को ऍन ते कल्चरल सेटिंग्स दे ऐ (ब्राज़ील, घाना, इंडिया, नॉर्वे, ओमान ते यू एस ए).",doi
नवा ग्रोथ चउरवे एक्सपेक्टेड ऐ प्रोवाइड करने असते एक सिंगल इंटरनेशनल स्टैण्डर्ड की जेड़ा की रेप्रेसेंट्स करदा बेस्ट डिस्क्रिप्शन की फिजियोलॉजिकल ग्रोथ सारे चिल्ड्रन दीआं जेडी के बिरथ कोल्लो लेईए फाइव इयर्स तक्क और एस्टब्लिश करदा ब्रेअस्फ़ेद इन्फेंट की एक नोर्मेटिव मॉडल ग्रोथ ते डेवलपमेंट दा.,doi
अपनी हेल्थ की किअं रेवाईव् कर्री सकदे?,doi
अपनी हेल्थ की किअं रेवाईव् कर्री सकदे अगर तुस्स सेवेरेली वेस्टेड ओ (सैम),doi
अपनी हेल्थ की किअं रेवाईव् कर्री सकदे अगर तुस्स मोडेराटेली वेस्टेड ओ (मैंम),doi
हेल्थ की किअं रेवाईव्अगर तुस्स अंडरवेट ओ,doi
प्लीज प्रोवाइड करो अपना मोबाइल नंबर ते टिकट नंबर.,doi
मोबाइल ,doi
टिकट नंबर ,doi
व्यू टिकट,doi
"के ऐ टोडरा पेल्ला टाइम ऐ अस्ससेंगी कनेक्ट करने दा या तोडा टिकट नंबर गुम्मी दा, प्लीज ",doi
नवा टिकट ओपन करलो,doi
वेलकम! दित्ती दीआं टर्म्स ऑफ़ सर्विस (“टर्म्स ”) जेडी की गोवर्ण करदी तोडी यूज़ करदा पोषण ट्रैकर प्लेटफार्म होस्ट की ,doi
https://poshantracker.in,doi
", ते सारे एसोसिएटेड लिंक की, ओ दे सब्सीडीआरइएस की, ते अफ्फिलिटस की (कलेक्टिवेली, दी “साइट ”).",doi
I. ओनरशिप,doi
"साइट ते नोडा सारा डाटा, टेक्स्ट, दसिग्नस, पेजेज, प्रिंट स्क्रीन्स, इमेजेज, आर्टवर्क, फोटोग्राफ्स, ऑडियो ते वीडियो क्लिप्स, यह टी एम् ल कोड, सोर्स कोड, या सॉफ्टवेयर जेड़ा के रेसिडे या वेवबले या ऐयाँ बी डिस्कोवेराब्ले ऐ साइट ते, और सारे पार्टिसिपेंट्स जेडे बुक ओये साइट चौ, (कलेक्टिवेली, टर्मेड अस “कंटेंट ”) ओ ओन्ड ऍन मिनिस्ट्री ऑफ़ वीमेन एंड चाइल्ड डेवलपमेंट कोल्लो ते ओंदी ऑथरईसेड सर्विस प्रोवाइडर्स कोलो।",doi
||. कंसेंट,doi
"साड़ी प्राइवेसी पालिसी, ओपन ऐ पि आई पालिसी ते दुए पॉलिसीस, रूल्स या गाइडलाइन्स ऍन जेडे की एप्लीकेबल ऍन कुछ पर्टिकुलर ऑफर्स ते फीचर्स जानने जेडे की साइट ऊपर ऍन जेडे की इनकॉरपोरेट कित्ते गेदे टर्म्स कन्ने। इस साइट ऊपर विजिट करिये या यूज़ करिये, तुस्स एग्री करदे ओ टर्म्स कन्ने, जेडे की टाइम तो टाइम अपडेट कित्ते जाने।",doi
"अगर तुस्स एग्री नै करदे ओ किस्से भी पार्ट कन्ने टर्म्स दे, इस साइट की यूज़ न करो। तुस्स इस साइट की यूज़ न करो किस्से भी तरीके कन्ने अगर तुस्स एक्सेप्ट नहीं करदे ओ टर्म्स कन्ने, अगर तुस्स लीगल आगे दे न ओ कॉन्ट्रैक्ट कन्ने बाइंड ओने असते।",doi
III. टर्म्स दे नोटिस रिगार्डिंग फ्यूचर चैनजस:,doi
"असेंगी अनकंडीशनल राइट ऐ चेंज, मॉडिफाई, ऐड, या किस्से बी पार्ट टर्म दा उससे चेंज करने लेई किस्से बी टाइम, बगैर किसी भी नोटिफाई करने दे ऐसा कोई चेंज। कोई बी चैनजस या उपदटेस इम्मेडिएटली इफेक्टिव ओनग। अस्स रिस्पांसिबिलिटी लेने आ चंगेस असते टर्म्स ऑफ़ यूज़ की पेरिऑडिकालय चेक करने असते। तुस्से कंटिन्यू कित्ता ऐ प्लेटफार्म की यूज़ करना इसदे बाद कोई बी कित्ता गेदा उसी एक्सेप्टेन्स समझा जाना मॉडिफाइड टर्म्स च।",doi
IV. अकाउंट रजिस्ट्रेशन,doi
"तुस्स उन ब्राउज करे सकदे ओ साइट की बगैर अकाउंट की रजिस्टर कित्ते दे। तुसेंगी रिक्वायर्ड ऐ की तुस अपने मोबाइल नंबर कन्ने एक अकाउंट रजिस्टर करो, अगर तुस यूज़ करना चंदे ओ कुछ फीचर्स की या सर्विसेज की साइट जेडी ऑफर करा करदीआं।",doi
"इन टर्म्स की एक्सेप्ट करने कन्ने, तुस्स एक्सप्रेससली एग्री करदे ओ असेंगी की ऑथॉरिजे करिये की अस तोडी आइडेंटिटी इनफार्मेशन यूज़ करि सगने (इन्क्लूडिंग आधार डिटेल्स) ते साडी किस्म की दुइआं इनफार्मेशन जेडे की मेंबर्स रजिस्टर्ड ओदे तोडे अकाउंट च।",doi
तुस्स सोलेली रेस्पोंसिबल ओ कॉन्फिडेंटिअलिटी मेन्टेन करने ले तोडी पर्सनल इनफार्मेशन असते ते रजिस्ट्रेशन ते साडी एक्टिविटीज असते जेडे की रिजल्ट करदे की तोडी इनफार्मेशन सिक्योर रोवे। तोडा रजिस्ट्रेशन या मोबाइल नंबर की कॉन्फिडेंटिअल रक्खा जाना,doi
यू अंडरटेक तहत:,doi
तुस्से कंसेंट लेटती दी कंसर्नड इंडिवीडुअल्स कोल्लो ताकि उन्दा रिकार्ड्स लित्त जाये तोडे अकाउंट असते।,doi
तोडा अकाउंट ते मोबाइल नंबर च किस्से और न नै ओना चाहेड़ इन्क्लुडे दा नाम ऑफ़ या पर्सन दे बारे च किसी और दा डिटेल।,doi
तुस्स किस्से और यूजर दा नहीं अकाउंट उसी कर्री सकदे बगैर परमिशन दे।,doi
"तुस्स इम्मेडिएटली नोटिफाई कर्ज असेंगी राइटिंग च, अगर तुसेंगी लगदा किसी बी तरह दा अनऑथॉरिज़ेड अकाउंट दा यूज़ या कोई बी अकाउंट -रिलेटेड सिक्योरिटी ब्रीच। अगर असेंगी की कोई बी कंप्लेंट आदि ऐ की तोडा अकाउंट विओलाटे करदा किस्से और दे राइट्स, या विओलाटे करदा साड़ी पॉलिसीस की अस्स तोडा अकाउंट कैंसिल या ब्लॉक करि सकदे।",doi
"तुस्स एटेम्पट नहीं करगे तोडी आइडेंटिटी की छिपाल करने दी मल्टीप्ल इंटरनेट प्रोटोकॉल एड्रेस कन्ने या मोबाइल नंबर कन्ने, या किसे और बी मीन्स कन्ने, पार्टिसिपेंट्स दी रजिस्टर कन्ने साइट ऊपर",doi
V. एक्सेस पेर्मिशन्स,doi
तुस्स सिर्फ एक्सेस (ते एटेम्पट टू एक्सेस) कर्री सकदे साइट की डॉक्यूमेंटेशन दे साब कन्ने जेड़ा बी डिस्क्रिप्शन ओग ते कम्पली करगे टर्म्स एंड कंडीशंस कन्ने इस एग्रीमेंट दे तहहत।,doi
"तुस्स कॉम्पलय करगे सारे सेंट्रल ते स्टेट लॉज़ की, रूल्स ते रेगुलेशन्स की जेडे भी एप्लीकेबल ओनग तोडे ऊपर ते तोडे साइट दे यूज़ ऊपर ते अफ्फेक्टिंग कोई बी थर्ड -पार्टी राइट्स बी.",doi
VI. एक्सेस रेस्ट्रिक्शन्स,doi
"तुस्स, या कोई भी तोडे चो या किसी इंसान दी तरफा:",doi
रेस्ट्रिक्ट या इन्हिबित करना किस्से भी देय इंसान की इस साइट की यूज़ करने असते,doi
साइट दा सीतेमाल किस्से भी अनलॉफुल पर्पस असते उसे करना,doi
"एक्सप्रेस या इम्पली करदा के कोई बी स्टेटमेंट जेड़ा के तुस्स करदे ओ, ओ अस्स एंडोरसेद नै करदे, बगैर साड़ी रिटेन कंसेंट दे",doi
"नक़ल करना किसे बी पर्सन दी या एंटिटी दे, क्या ओ एक्चुअल ओ या फिक्टिशुस ओ",doi
किस्से भी तरह दा स्पैमिंग या फ्लूडिंग च,doi
हार्वेस्ट या कलेक्ट करो इनफार्मेशन साइट यूज़र्स दीआं,doi
मल्टीप्ल एकाउंट्स खोलना अपने असते या किसी और असते मल्टीप्ल मोबाइल नंबर्स कन्ने,doi
"कोई बी सॉफ्टवेयर या किसी बी तरह दा मटेरियल सबमिट करना जेड़ा के कोई विरुसेस, वर्म्स, ट्रोजन हॉर्सेज, डिफेक्ट्स, डेट बॉम्ब्स, टाइम बॉम्ब्स या फेर कोई बी डेसट्रक्टिवे नेचर दी आइटम",doi
"मणिपुलटे आइडेंटीफिएर्स, जेडे बिच फोर्जिंग हैंडर्स अंडे, जेडे की तोखे देंदा औए किसे बी पोस्टिंग च जेडसा तुस्स सबमिट करो",doi
लिंक करे किसे बी पोरशन साइट दे की यूआरएल दे अलावा जेड़ा की होम पेज की असाइन कित्ते गेंदा ओ,doi
“फ्रेम ” या “मिरर ” कोई बी साइट दा पार्ट,doi
"मॉडिफाई, एडाप्ट, सुब -लाइसेंस, ट्रांसलेट, सेल्ल, रिवर्स इंजीनियर, देकपिले ते डिसअसेंबल किस्से बी साइट दे पोरशन दा, ते या एटेम्पट ओये जेडे की किसे भी कोड चौ देऱीवे ओये या कोई भी अंडरलाइंग आइडियाज ओये या एलोगरिथम ओये किसे भी कंटेंट दे पार्ट दा",doi
"रिमूव करो कॉपीराइट, ट्रेडमार्क या कोई बी प्रोप्राइटरी राइट्स नोटिसस कॉन्टैनेड ओन साइट",doi
"किस्से बी कंप्यूटर प्रोग्राम दा यूज़, बोत, रोबोट, स्पाइडर, ऑफलाइन रीडर, साइट सर्च /रिट्रीवल एप्लीकेशन या फेर कोई मैन्युअल दा या आटोमेटिक डिवाइस, टूल, या प्रोसेस तू रेट्रिएवे दा, इंडेक्स, डाटा माइन, या कोई बी तरीके कन्ने रेप्रोडूके या सरकमवेंट कन्ने सिक्योरिटी स्ट्रक्चर, नेविगेशनल स्ट्रक्चर, या कंटेंट दी प्रेजेंटेशन साइट ऊपर, जेडे बिच कोई बी कॅप्टचा डिसप्लाएड कित्ता ओना साइट ऊपर।",doi
किस्से बी ऑटोमेटेड सॉफ्टवेयर या कंप्यूटर सिस्टम दा जेडे कन्ने सर्च ओये बुक अपॉइंटमेंट असते जेडे बिच इन्क्लुडे ऐ एक कंप्यूटर को दुए कंप्यूटर च इनफार्मेशन सेंड आये जेडे बिच कोई बी सॉफ्टवेयर या सिस्टम एक्टिव ओये,doi
कोई बी एक्शन लेने असते जेड़ा की इम्पोसे या शायद इम्पोसे (सादे अधिकार च) कर्रे उनरिज़नेबल या गलत तरीके कन्ने बड़ा लोड पाए इंफ्रास्ट्रक्चर च।,doi
"इस सीट की यूज़ या रेप्रोडूके, मॉडिफाई, डिस्प्ले, पब्लिक्ली परफॉर्म, डिस्ट्रीब्यूट या क्रिएट डेरीवेटिव वर्क्स साइट दा या कंटेंट दा",doi
"कोशिश च, या सामान च, कोई बी डिवाइस, प्रोग्राम या सर्विस देसिग्नेड ओ ये सरकमवेंट च किस्से बी टेक्नोलॉजिकल मैसूर च के ओ एफ्फेक्टिवेली एक्सेस कण्ट्रोलस करदा, या फेर राइट्स, साइट दी ते /या कंटेंट किस्से बी तरह दा जेड़ा के इन्क्लुडे करदा बगैर लिमिटेशन दा, मैन्युअल डिकोड कन्ने, डिक्रिप्ट, मॉडिफाई, या रिवर्स इंजीनियर दा सर्टिफिकेट या कोई बी अंडरलाइंग एल्गोरिथ्म्स या आटोमेटिक डिवाइस या प्रोसेस, किस्से बी पर्पस दा",doi
"तुस्स बॉट टेक्नोलॉजी दा यूज़ नहीं करगे सर्च करने ले किस्से बी पार्टिसिपेंट की रजिस्टर करने लेई साइट कन्ने; संदेह कोल्लो बचने असते, ऐ साइट तुसेंगी अपनी आप स्क्रिप्ट आधारित या स्वचालित सॉफ़्टवेयर दा उपयोग करने असते विशेष रूप कन्ने प्रतिबंधित करदी, ते साइट ऊपर किसे बी सुरक्षा उपाय, अभिगम नियंत्रण प्रणाली दा, या कोई बी तकनीकी नियंत्रण दा या माप कन्ने बाधित करने असते रोक सकगदी जिद्दा कम् भागीदारी सीमाओं की लागू करने या एक मोबाइल नंबर कन्ने जुड़े प्रतिभागियों की पंजीकरण नियमों दी अखंडता की बनाए रखने असते लित्त गया ऐ",doi
VII. इंटेलेक्चुअल प्रॉपर्टी राइट्स,doi
अस्स ओन करदे इंटेलेक्चुअल प्रॉपर्टी राइट इस साइट ते कंटेंट दी. अस्स कड़े बी चेंज कर्री सकदे कंटेंट ते फीचर्स इस साइट दी किस्से बी टाइम.,doi
"रजिस्टर्ड और उनरजिस्टर्ड ट्रेडमार्क्स, लोगोस, और सर्विस मार्क्स डिस्प्ले कित्ते गेदे साइट उप्पर ओ सरे ओएड कित्ते गेदे सद्दे गल्लो या सादे लिसेंसोर्स कोल्लो. तुस्स सादे ट्रेडमार्क्स, लोगोस, सर्विस मार्क्स यूज़ नहीं कर्री सकगड़े किसी भी तरीके कन्ने सदी परमिशन या सदी पेर्मिशन बगैर।",doi
"मटेरियल जेड़ा फीचर्ड कित्ता गेड़ा इस वेबसाइट ऊपर ओह रेप्रोडूसेड कित्ता जय सगड़ा फ्री ऑफ़ चार्ज। हालांकि, साइट दा कोई भी हिस्सा ते किसी भी सामग्री दी कपैड, रेपुब्लिशेद, रेप्रोडूसेड, उप्लोडेड, पोस्टेड, डिसप्लाएड पब्लिक्ली, एनकोडेड, ट्रांसलेटेड, ट्रांसमिटेड या किसी अन्य कंप्यूटर, सर्वर, वेब साइट ते अन्य माध्यम कन्ने प्रकाशन असते किसे बी तरह कन्ने वितरित नै कित्ती जाइ सकदी । अपमानजनक तरीके ऐ एक मिसलीडिंग कोटेक्सट ऐ।",doi
"तुस्स साइट ऊपर उपलब्ध जानकारी डा उपयोग कर सकते ऐ, बशर्ते के तुस्स (1) जानकारी डा उपयोग सिर्फ अपने व्यक्तिगत, पर्सनल, नॉन -कमर्शियल इन्फॉर्मेशनल पर्पस ते ऐसी जानकारी को किसी नेटवर्क कंप्यूटर पर कॉपी या पोस्ट नहीं करेंगे या इसे किसी भी मीडिया च प्रसारित नहीं करगे, (2) ऐसी कोई बी जानकारी ते ऐसे दस्तावेज़ों और सामग्री दे संबंधित किसी भी अतिरिक्त अभ्यावेदन या वारंटी च कोई संशोधन नहीं कित्ता जाना।",doi
"मटेरियल जेड़ा के पब्लिश्ड या इस्सुएड ऐ दुए की, ओनदा सोर्स बराबर एकनाउलेडगेड ओना चायदा। हालाँकि जेडी परमिशन ऐ मटेरियल दी रखने ले ओ एक्सटेंट नै करदी की जेड़ा मटेरियल जेड़ा करदे ओ, ओ की थर्ड पार्टी कोल्लो आइडेंटीफ़्य कित्ता गेंदा ओ।",doi
VIII. लिमिटेशंस ऑफ़ मुलती - लिंगुअल इंटरफ़ेस,doi
"ट्रान्सलेशन्स जेडी ऐ पोषण ट्रैकर पोर्टल ते अप्प चबोट थर्ड पार्टी ट्रांसलेटर्स कोल्लो कित्ती गई ऐ. जिले तक्क ट्रान्सलेशन्स कित्ती जा दीआं सादे बेस्ट एफ़्फॉर्ट दे बेसिस ऊपर, कुछ पार्ट्स इनकरेक्ट बी आई सकदे। कुछ फाइल्स और कुछ आइटम्स इस वेबसाइट ऊपर ट्रांसलेट नै कित्ती जाइ सकदीआं। ट्रांसलेशन करने कन्ने, कुछ ऍप्लिकेशन्स ते /या सर्विसेज फंक्शन न कररण एक्सपेक्टेड तोर ऊपर, लैंग्वेज बैरियर्स दी वजह कन्ने. अस्स लगातार कम् करने तककि अस्स रेक्तीफी कर्री सकचे कोई बी िर्रोर्स, ॉमिशन्स, या अम्बिगुइटीएस दा इस पोर्टल ऊपर प्रोवाइड कित्ते दा ट्रान्सलेशन्स दा।",doi
IX. लिंक्स,doi
"ऐ साइट च लिंक्स आई सकदे जेडे की वेब्सीटेस दे नै ऐ न हे ओ इनगी मेन्टेन करदे, न ऐ ऑपरेट करदे। इस वेबसाइट कन्ने जेडे बी फैक्ट्स लिंक कित्ते गेदे कोई किसे बी तरह दी इंडोर्समेंट नै करदे इन वेब्सीटेस दी साड़ी तरफा, जिअं की असेंगी कण्ट्रोल ऐ इन वेब्सीटेस ऊपर। अस्स रेस्पोंसिबल नै ऐ इन् वेब्सीटेस ते कोई बी कंटेंट या प्राइवेसी प्रैक्टिसेज इन वेब्सीटेस च। अस्स स्ट्रॉन्ग्ली इनकोरेज करने की तुस्स फॅमिलिआरिज़े करो अपने आप की वेबसइट दी टर्म्स ऑफ़ यूज़ कन्ने। तोडा अपना रिस्क ऐ इन वेब्सीटेस की यूज़ करने ऊपर। ऐ सोलेली तोडे ऊपर ऐ की नेसेसरी प्रीकॉशन्स लेटते जान तककि ऐ एन्सुर कित्ता जाये के लिंक्स जेडे के तुस्स सेलेक्ट करा दे ओया फेर कोई बी सॉफ्टवेयर तुस्से डाउनलोड कित्ते डा ऐ ओ फ्री ऑफ़ विरुसेस, वर्म्स, ट्रोजन हॉर्सेज, डिफेक्ट्स, डेट बॉम्ब्स, टाइम बॉम्ब्स, ते कोई बी और या किसे बी तरह दे कोई और कंप्यूटर प्रोग्रामिंग रूटीन्स जेडे की डेसट्रक्टिवे ऐ ओढे बगैर ऐ",doi
X. एक्सेस इंडिया को बहार,doi
"ऐ वेबसाइट डायरेक्ट कित्ती गेड़ी आ लोगो ले जेडे की इंडिया च ऐ. अस्स रिप्रेजेंट नै करदे दित्तेदा कंटेंट ऐत्थे या साइट कोल्लो जेडसा की एप्रोप्रियेट या अवेलेबल ऐ दुइआं लोकेशंस ऊपर। अस लिमिट कर्री सकदे साइट दी अवेलिबिलिटी की या किसी बी सर्विस की या कोई भी डेस्क्रिबेद प्रोडक्ट की साइट ऊपर किसे बी पर्सन की कोई भी जियोग्राफिक एरिया च किस्से बी टाइम। अगर तुस्स एक्सेस करदे ओ साइट की इंडिया को बार, ते तुस्स अपने रिस्क कन्ने करदे ओ.",doi
XI. विओलेशन ऑफ़ थी टर्म्स,doi
"अस्स इन्वेस्टीगेट कर्री सगने कोई बी विओलेशन आये दो ओ टर्म्स दा, इन्क्लूडिंग उनौठोरिज़ेड साइट दे यूज़ दा. अस प्रोवाइड कर्री सगदे लॉ एनफोर्समेंट की तोडी इनफार्मेशन कन्ने जेडी की तुस्से प्रोवाइड कित्तेदि अपनी ट्रांसक्शन्स कन्ने जेडी की असिस्ट कारग किस्से बी इन्वेस्टीगेशन या प्रॉसिक्यूशन असते। अस्स तोड़े ऊपर लीगल एक्शन ले सगने अगर ऐसे गी लागग। अगर अस्ससेंगी लागग की तुसे विओलाटे कित्तेदा इन टर्म्स या लॉ की, किसे बी रीज़न कन्ने या बगैर किस्से रीज़न दे, अस्स तोडा अकाउंट ब्लॉक कर्री सकदे ते तुसेंगी साइट की असेसस करने की भी प्रिवेंट कर्री सकदे किस्से बी टाइम बगैर किस्से नोटिस दे।",doi
XII. रे -डिस्ट्रीब्यूशन,doi
"ऑथॉरिज़ेड ऑर्गनिज़तिओन्स कोई बी रे -डिस्ट्रीब्यूट नै कारग किस्से बी डाटा डा जेड़ा के ए पी आई कन्ने असेस आई सकदा / नो -कोड वेबपेज इंटीग्रेशन या फेर ऐ सुनिश्चित करग कि ऐसे सरे डेटा का एकीकरण अनिवार्य रूप कन्ने विशिष्ट तक ही सर्विसेज कन्ने ओग जेड़ा के पोषण ट्रैकर कन्ने प्रोवाइडेड ओग। किस्से बी सरकमस्टान्सेस बिच, कोई बी आर्गेनाइजेशन यूज़ नै कारग डाटा की जेड़ा की कलेक्ट किता गया पोषण अभियान दे पार्ट च गवर्नमेंट दिए किस्से बी परपोसेस असते जेड़ा की अलग ओग जेड़ा की स्पेसिफी नै कित्ते गेदा, गवर्नमेंट कोलो परमिटेड ओग।",doi
"XIII. कंप्लायंस विथ लॉ, थर्ड पार्टी राइट्स, ते इतर टर्म्स ऑफ़ सर्विस",doi
"ऑथॉरिज़ेड ऑर्गनिज़तिओन्स कम्पली कारन ग सरे एप्लीकेबल लॉज़ की, रेगुलेशन, पॉलिसीस ते थर्ड -पार्टी राइट्स (इन्क्लूडिंग एंड बिना किस्से लिमिटेशन दे, किस्से बी लॉ दे रिगार्डिंग इम्पोर्ट या एक्सपोर्ट डाटा दे या सॉफ्टवेयर, प्राइवेसी, ते लोकल लॉज़ डा) जेडे की एस्टब्लिश कित्ते गेदे ऑन गवर्नमेंट ऑफ़ इंडिया च। ऐ ऑर्गनिज़तिओन्स उसे नै करंग ऐ पि आई / नो -कोड वेबपेज इंटीग्रेशन की जिद्दी कन्ने एनकरेज या प्रमोट ओये इललीगल एक्टिविटी या कोई बी विओलेशन ओये थर्ड -पार्टी राइट्स दी इन्क्लूडिंग ऐ पोषण ट्रैकर टर्म्स।",doi
XIV. करेक्टनेस डाटा दा प्रोवाइडेड कित्ता गेंदा थर्ड पार्टी सिस्टम्स च,doi
"ऐ इस पी डाटा कलेक्शन ऐ पोषण ट्रैकर कोल्लो ते यूजर डा डाटा यूजर अपु के रेस्पोंसिबल ओग डाटा दे करेक्टनेस डा ते कोई बी लायबिलिटी दा जेडी की आरीस ओये कसिए बी प्रोवाइडेड डाटा कन्ने, पूरी तरह कन्ने थर्ड पार्टी ऊपर ओग। कोई बी लायबिलिटी सिविल या क्रिमिनल, आदि गलत डाटा कन्ने, ओ रोंदी कंसंर्न च जल्द कोल्लो जल्द।",doi
XV. इन्डेम्निटी ते लिमिटेशन ऑफ़ लायबिलिटी,doi
